sentiment,text,length
1,"This review pertains strictly to the re-release. These new re-releases of the Symphony X disography is a terrible concept. Inside Out records has packaged the music to where there are no individual tracks. Merely one large one. It's a bummer because you can't rip them onto your computer so that you may place any of the individual songs on a ""best of"" type CD for you car or Diskman.Go with the regular release.",412
1,"Road depiction is very vague. Difficult to read. Somewhat useable with AAA maps. For the best maps see the series by Benchmark Maps. I have used their maps in New Mexico, California, Washington, Oregon, Arizona. Unfortunately, they do not have many states. I use the Delorme ""Utah"" with my AAA maps.",299
1,"Written in the sixties, this book wants to show how the middle age was dark, poor and uncivilized. Duby writes well, but his feeling about this period empeaches him to be honnest and to see the quality of certain things, like carolingian administration for instance. Duby wrote this essay to show how dark was the society before the 13th century, before ""le temps des cathedrales"" on which he did a better work...",413
1,My opinion will be parcial becouse I have been on both sides of the fence. First of I was never lied to about anything I ever asked about. Thats the mistake people make when theye start a business they never ask the right quistion's.,233
1,"I was excited after several years of using my beginner Krups machine to replace it with a more powerful espresso maker. Unfortunately, I am disappointed because I have yet to get a decent froth and the espresso is inconsistent.",227
1,"Given the reviews written here I expected wild revelations in copywriting. What I got was a disappointment. I felt most of the words and ideas here are already overused and familiar. I myself have already used many of them, and I'm fairly new at this.If you're at all experienced in selling I'd probably try the sequel to this book, but as for me, I'll pass on that too.",370
1,"Will change the rating if the exchange is better but this DVD was defective. It would only play, not go back or forward in the movie. It just froze.",148
1,Good movies. PACKAGING is just 1 standard 12mm blu-ray case with 3 disc inside. THIS IS NOT the edition with 3 blu-ray cases and a nice slipcover...,148
1,I have not yet received the telezapper.. I did how ever communicate with the vendor but to-date have not heard anything.I had the product years ago and Liked it. but I cannot say about this new version..,203
1,"I purchased this CD from separate retailers over several months. Neither one played, but my other 800+ CD's work fine. Not a review of music, a review of a physical product. Poor manufacturing. My emails to Schematic have been ignored. Don't believe this review is inappropriate, after all the music is offered on a round piece of plastic - a product.",351
1,"Whoever has posted this image has misrepresented the product, and unfortunately too many reviewers are commenting on the whole Travel System and not simply the stroller.With regards to the product, this is a great product. I am weary of amazon for showing the travel system picture when the price and the title reveal that you are purchasing only the strollger.",361
1,The product I received was of the finest quality. It came in a timely manner and I was able to review the material prior to class start. The book was packaged in a manner that would prevent any damage thru the mail and came in excellent condition. I was extremely satisfied with this book and the quickness of the receipt of the order. Thank you!,346
1,"We received this activity tray as a gift and thought it would be great. We have found it to be of little value. The phone receiver is so short that my son can barely pick it off the tray. You can't hold it up to mimic talking on the phone. The four buttons at the top push down but that's it. No squeak, no buzz, nothing to make my son want to play with it. Same goes for some of the other ""activities"". I called Peg Perego to complain about the design and they told me there was nothing they could do to help me. Save your money.",530
